week_end,grade,lane,in_window,case,case_group,required,net_arb_inr_t,window_open
2022-07-01,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,1643.83,False
2022-07-01,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,607.55,False
2022-07-01,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,10415.65,True
2022-07-01,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,9008.89,True
2022-07-08,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,700.34,False
2022-07-08,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,-897.96,False
2022-07-08,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,1311.84,False
2022-07-08,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,267.83,False
2022-07-08,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,10159.1,True
2022-07-08,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,8745.07,True
2022-07-15,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,-410.52,False
2022-07-15,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,-2010.21,False
2022-07-15,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,145.92,False
2022-07-15,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,-900.39,False
2022-07-15,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,8764.52,True
2022-07-15,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,7346.8,True
2022-07-22,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,4793.28,False
2022-07-22,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,3194.86,False
2022-07-22,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,5485.07,True
2022-07-22,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,4443.17,False
2022-07-22,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,14582.09,True
2022-07-22,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,13172.08,True
2022-07-29,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,8023.56,True
2022-07-29,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,6463.54,True
2022-07-29,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,8713.39,True
2022-07-29,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,7708.93,True
2022-07-29,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,17692.03,True
2022-07-29,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,16318.84,True
2022-08-05,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,11167.01,True
2022-08-05,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,9600.87,True
2022-08-05,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,11862.72,True
2022-08-05,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,10850.88,True
2022-08-05,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,20843.48,True
2022-08-05,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,19462.22,True
2022-08-12,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,14237.43,True
2022-08-12,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,12688.18,True
2022-08-12,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,14945.14,True
2022-08-12,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,13951.33,True
2022-08-12,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,24064.77,True
2022-08-12,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,22702.34,True
2022-08-19,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,12003.26,True
2022-08-19,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,10439.79,True
2022-08-19,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,12637.86,True
2022-08-19,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,11628.35,True
2022-08-19,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,21429.16,True
2022-08-19,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,20049.55,True
2022-08-26,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,10082.8,True
2022-08-26,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,8460.84,True
2022-08-26,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,10812.85,True
2022-08-26,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,9747.53,True
2022-08-26,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,20022.01,True
2022-08-26,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,18589.55,True
2022-09-02,zorba,JEA_NSA,True,grade_diff_q25,grade_diff,True,4979.24,False
2022-09-02,zorba,USEC_MUN,True,grade_diff_q25,grade_diff,True,3420.72,False
2022-09-02,taint_tabor,JEA_NSA,True,grade_diff_q25,grade_diff,True,5590.09,True
2022-09-02,taint_tabor,USEC_MUN,True,grade_diff_q25,grade_diff,True,4585.66,False
2022-09-02,tense,JEA_NSA,True,grade_diff_q25,grade_diff,True,14132.11,True
2022-09-02,tense,USEC_MUN,True,grade_diff_q25,grade_diff,True,12756.82,True
2022-09-09,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-202.04,False
2022-09-09,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-1794.12,False
2022-09-09,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,338.06,False
2022-09-09,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-700.76,False
2022-09-09,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,8774.21,True
2022-09-09,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,7363.99,True
2022-09-16,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-3304.98,False
2022-09-16,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-4917.55,False
2022-09-16,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-2781.01,False
2022-09-16,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-3840.68,False
2022-09-16,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,5584.44,True
2022-09-16,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,4152.82,False
2022-09-23,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-4701.14,False
2022-09-23,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-6299.06,False
2022-09-23,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-4260.82,False
2022-09-23,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-5306.8,False
2022-09-23,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,3863.92,False
2022-09-23,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,2443.79,False
2022-09-30,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-4491.7,False
2022-09-30,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-6028.04,False
2022-09-30,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-4024.95,False
2022-09-30,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-5005.65,False
2022-09-30,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,4235.45,False
2022-09-30,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,2883.02,False
2022-10-07,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-1553.13,False
2022-10-07,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-3157.41,False
2022-10-07,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-890.3,False
2022-10-07,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-1935.16,False
2022-10-07,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,8052.31,True
2022-10-07,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,6639.59,True
2022-10-14,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-1302.39,False
2022-10-14,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-2891.65,False
2022-10-14,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-652.81,False
2022-10-14,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-1683.51,False
2022-10-14,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,8147.37,True
2022-10-14,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,6747.74,True
2022-10-21,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-4406.02,False
2022-10-21,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-6011.11,False
2022-10-21,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-3923.21,False
2022-10-21,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-4972.03,False
2022-10-21,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,4410.79,False
2022-10-21,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,2990.49,False
2022-10-28,zorba,JEA_NSA,False,grade_diff_q25,grade_diff,True,-3453.3,False
2022-10-28,zorba,USEC_MUN,False,grade_diff_q25,grade_diff,True,-5068.21,False
2022-10-28,taint_tabor,JEA_NSA,False,grade_diff_q25,grade_diff,True,-2912.96,False
2022-10-28,taint_tabor,USEC_MUN,False,grade_diff_q25,grade_diff,True,-3970.47,False
2022-10-28,tense,JEA_NSA,False,grade_diff_q25,grade_diff,True,5611.93,True
2022-10-28,tense,USEC_MUN,False,grade_diff_q25,grade_diff,True,4184.55,False
2022-01-07,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,12377.85,True
2022-01-07,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,10418.05,True
2022-01-07,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,13656.96,True
2022-01-07,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,12244.42,True
2022-01-07,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,21525.61,True
2022-01-07,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,19723.71,True
2022-01-14,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,17022.6,True
2022-01-14,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,15081.04,True
2022-01-14,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,18358.23,True
2022-01-14,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,16964.69,True
2022-01-14,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,26354.79,True
2022-01-14,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,24572.58,True
2022-01-21,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,19790.51,True
2022-01-21,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,17828.29,True
2022-01-21,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,21248.43,True
2022-01-21,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,19836.02,True
2022-01-21,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,29511.88,True
2022-01-21,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,27712.04,True
2022-01-28,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,20509.7,True
2022-01-28,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,18531.35,True
2022-01-28,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,22021.42,True
2022-01-28,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,20594.15,True
2022-01-28,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,30431.59,True
2022-01-28,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,28617.37,True
2022-02-04,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,20182.63,True
2022-02-04,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,18305.97,True
2022-02-04,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,21674.91,True
2022-02-04,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,20351.92,True
2022-02-04,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,29996.41,True
2022-02-04,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,28288.21,True
2022-02-11,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,21388.73,True
2022-02-11,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,19471.47,True
2022-02-11,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,22984.66,True
2022-02-11,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,21623.83,True
2022-02-11,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,31665.8,True
2022-02-11,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,29921.53,True
2022-02-18,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,25649.41,True
2022-02-18,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,23735.35,True
2022-02-18,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,27362.97,True
2022-02-18,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,26006.37,True
2022-02-18,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,36241.69,True
2022-02-18,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,34502.9,True
2022-02-25,zorba,JEA_NSA,False,grade_diff_q75,grade_diff,True,30514.2,True
2022-02-25,zorba,USEC_MUN,False,grade_diff_q75,grade_diff,True,28615.9,True
2022-02-25,taint_tabor,JEA_NSA,False,grade_diff_q75,grade_diff,True,32267.37,True
2022-02-25,taint_tabor,USEC_MUN,False,grade_diff_q75,grade_diff,True,30928.22,True
2022-02-25,tense,JEA_NSA,False,grade_diff_q75,grade_diff,True,41339.28,True
2022-02-25,tense,USEC_MUN,False,grade_diff_q75,grade_diff,True,39618.75,True
2022-03-04,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,43799.99,True
2022-03-04,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,41731.83,True
2022-03-04,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,46029.76,True
2022-03-04,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,44529.69,True
2022-03-04,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,56630.93,True
2022-03-04,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,54755.93,True
2022-03-11,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,39137.05,True
2022-03-11,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,37186.85,True
2022-03-11,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,40930.94,True
2022-03-11,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,39542.52,True
2022-03-11,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,50560.17,True
2022-03-11,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,48791.89,True
2022-03-18,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,38599.77,True
2022-03-18,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,36690.44,True
2022-03-18,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,40312.25,True
2022-03-18,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,38962.5,True
2022-03-18,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,49638.06,True
2022-03-18,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,47906.97,True
2022-03-25,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,38713.29,True
2022-03-25,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,36720.97,True
2022-03-25,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,40616.71,True
2022-03-25,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,39187.71,True
2022-03-25,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,50490.44,True
2022-03-25,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,48682.94,True
2022-04-01,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,33134.61,True
2022-04-01,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,31243.56,True
2022-04-01,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,34951.77,True
2022-04-01,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,33625.99,True
2022-04-01,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,44549.14,True
2022-04-01,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,42845.88,True
2022-04-08,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,27059.74,True
2022-04-08,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,25154.55,True
2022-04-08,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,28767.84,True
2022-04-08,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,27426.14,True
2022-04-08,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,38116.37,True
2022-04-08,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,36395.93,True
2022-04-15,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,21710.72,True
2022-04-15,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,19817.94,True
2022-04-15,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,23286.1,True
2022-04-15,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,21954.06,True
2022-04-15,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,32231.95,True
2022-04-15,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,30518.87,True
2022-04-22,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,18436.75,True
2022-04-22,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,16492.93,True
2022-04-22,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,20042.41,True
2022-04-22,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,18660.13,True
2022-04-22,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,29026.45,True
2022-04-22,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,27263.52,True
2022-04-29,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,13303.35,True
2022-04-29,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,11397.18,True
2022-04-29,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,14749.23,True
2022-04-29,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,13400.45,True
2022-04-29,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,23156.98,True
2022-04-29,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,21424.31,True
2022-05-06,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,6705.62,True
2022-05-06,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,4904.12,False
2022-05-06,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,7955.22,True
2022-05-06,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,6711.22,True
2022-05-06,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,15889.32,True
2022-05-06,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,14260.73,True
2022-05-13,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,3346.78,False
2022-05-13,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,1552.21,False
2022-05-13,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,4527.39,False
2022-05-13,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,3288.53,False
2022-05-13,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,12193.18,True
2022-05-13,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,10567.94,True
2022-05-20,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,3838.76,False
2022-05-20,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,1953.87,False
2022-05-20,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,5245.69,True
2022-05-20,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,3921.34,False
2022-05-20,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,13488.58,True
2022-05-20,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,11781.37,True
2022-05-27,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-893.24,False
2022-05-27,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-2776.48,False
2022-05-27,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,373.46,False
2022-05-27,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-951.46,False
2022-05-27,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,8323.33,True
2022-05-27,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,6613.97,True
2022-06-03,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-3030.92,False
2022-06-03,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-4932.12,False
2022-06-03,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1858.3,False
2022-06-03,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-3205.27,False
2022-06-03,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,5764.38,True
2022-06-03,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,4030.09,False
2022-06-10,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-5180.73,False
2022-06-10,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-7021.78,False
2022-06-10,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-3986.66,False
2022-06-10,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-5270.55,False
2022-06-10,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,3628.5,False
2022-06-10,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,1958.86,False
2022-06-17,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-9109.27,False
2022-06-17,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-10936.9,False
2022-06-17,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-8133.44,False
2022-06-17,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-9407.79,False
2022-06-17,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1106.41,False
2022-06-17,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,-2769.53,False
2022-06-24,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-8922.96,False
2022-06-24,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-10735.01,False
2022-06-24,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-7957.53,False
2022-06-24,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-9217.06,False
2022-06-24,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1038.32,False
2022-06-24,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,-2687.38,False
2022-07-01,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-9024.18,False
2022-07-01,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-10703.1,False
2022-07-01,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-8067.9,False
2022-07-01,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-9189.98,False
2022-07-01,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1218.61,False
2022-07-01,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,-2728.16,False
2022-07-08,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-9457.7,False
2022-07-08,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-11145.75,False
2022-07-08,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-8486.27,False
2022-07-08,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-9616.85,False
2022-07-08,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1578.63,False
2022-07-08,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,-3096.36,False
2022-07-15,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-10309.77,False
2022-07-15,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-11997.79,False
2022-07-15,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-9402.57,False
2022-07-15,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-10534.08,False
2022-07-15,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,-2674.17,False
2022-07-15,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,-4193.97,False
2022-07-22,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-5626.43,False
2022-07-22,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-7317.82,False
2022-07-22,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-4565.43,False
2022-07-22,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-5697.02,False
2022-07-22,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,2542.0,False
2022-07-22,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,1024.56,False
2022-07-29,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,-2244.34,False
2022-07-29,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-3895.98,False
2022-07-29,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,-1190.69,False
2022-07-29,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,-2283.52,False
2022-07-29,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,5827.35,True
2022-07-29,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,4348.3,False
2022-08-05,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,901.36,False
2022-08-05,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,-756.39,False
2022-08-05,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,1960.81,False
2022-08-05,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,860.62,False
2022-08-05,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,8981.4,True
2022-08-05,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,7494.29,True
2022-08-12,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,3800.96,False
2022-08-12,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,2158.58,False
2022-08-12,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,4878.47,False
2022-08-12,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,3794.83,False
2022-08-12,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,12005.31,True
2022-08-12,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,10535.26,True
2022-08-19,zorba,JEA_NSA,True,grade_diff_q75,grade_diff,True,1937.78,False
2022-08-19,zorba,USEC_MUN,True,grade_diff_q75,grade_diff,True,282.72,False
2022-08-19,taint_tabor,JEA_NSA,True,grade_diff_q75,grade_diff,True,2929.02,False
2022-08-19,taint_tabor,USEC_MUN,True,grade_diff_q75,grade_diff,True,1831.17,False
2022-08-19,tense,JEA_NSA,True,grade_diff_q75,grade_diff,True,9798.37,True
2022-08-19,tense,USEC_MUN,True,grade_diff_q75,grade_diff,True,8312.93,True
