date,in_window,trade_id,new_deal,lme_flat,cross_exchange_basis,grade_spread,freight,fx,demurrage_penalty,roll_term_structure,residual,daily_pnl_inr,cum_pnl_inr
2022-05-30,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178215.51,0.0,-178215.51,11222523.9
2022-05-30,True,T05,0.0,16070.21,0.0,0.0,0.0,-164540.25,0.0,-124457.29,0.0,-272927.32,46411799.34
2022-05-30,True,T06,0.0,438502.88,0.0,1308832.3,0.0,29684.67,0.0,424332.95,-0.0,2201352.8,10354978.5
2022-05-30,True,T07,0.0,484588.19,0.0,1902840.81,0.0,-14964.41,0.0,560269.89,-0.0,2932734.48,4596048.59
2022-05-31,True,BOOK,0.0,-1010476.76,0.0,1054278.02,0.0,572820.29,0.0,833572.34,-0.0,1450193.89,209292894.3
2022-05-31,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,58155420.2
2022-05-31,True,T02,0.0,135183.44,0.0,0.0,0.0,32183.34,0.0,51320.17,0.0,218686.94,48498051.62
2022-05-31,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,28704083.07
2022-05-31,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59405.17,0.0,-59405.17,11163118.73
2022-05-31,True,T05,0.0,-18065.59,0.0,0.0,0.0,591475.81,0.0,-125651.82,-0.0,447758.41,46859557.75
2022-05-31,True,T06,0.0,-531962.87,0.0,429643.08,0.0,-106010.87,0.0,462461.85,-0.0,254131.19,10609109.69
2022-05-31,True,T07,0.0,-595631.73,0.0,624634.94,0.0,55172.01,0.0,623329.43,0.0,707504.64,5303553.24
2022-06-01,True,BOOK,3199477.02,-2880317.91,0.0,1015336.36,0.0,-650005.31,0.0,-1038909.12,0.0,-354418.96,208938475.33
2022-06-01,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,58104043.8
2022-06-01,True,T02,-24000.0,0.0,0.0,0.0,0.0,-36596.52,0.0,50467.18,-0.0,-10129.33,48487922.28
2022-06-01,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,28636977.35
2022-06-01,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59405.17,-0.0,-59405.17,11103713.56
2022-06-01,True,T05,0.0,-45926.36,0.0,0.0,0.0,-671515.83,0.0,56130.31,0.0,-661311.88,46198245.87
2022-06-01,True,T06,3761453.19,-1334515.35,0.0,413773.44,0.0,120981.74,0.0,-409393.38,0.0,2552299.64,13161409.33
2022-06-01,True,T07,-537976.17,-1499876.2,0.0,601562.92,0.0,-62874.71,0.0,-558225.95,0.0,-2057390.1,3246163.13
2022-06-06,True,BOOK,0.0,-2212190.63,0.0,3040517.68,0.0,91298.14,0.0,2951759.71,-0.0,3871384.91,212809860.24
2022-06-06,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256882.0,-0.0,-256882.0,57847161.79
2022-06-06,True,T02,0.0,0.0,0.0,0.0,0.0,-1051.56,0.0,264152.31,-0.0,263100.75,48751023.04
2022-06-06,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335528.6,0.0,-335528.6,28301448.75
2022-06-06,True,T04,0.0,0.0,0.0,0.0,0.0,8691.02,0.0,-297025.84,0.0,-288334.82,10815378.75
2022-06-06,True,T05,0.0,254081.11,0.0,0.0,0.0,344415.22,0.0,-70603.55,-0.0,527892.78,46726138.66
2022-06-06,True,T06,0.0,-3003091.46,0.0,0.0,0.0,-294316.47,0.0,3100175.25,0.0,-197232.68,12964176.65
2022-06-06,True,T07,0.0,536819.72,0.0,3040517.68,0.0,33559.92,0.0,547472.15,0.0,4158369.47,7404532.61
2022-06-07,True,BOOK,0.0,-717826.03,0.0,603474.73,0.0,472271.96,0.0,-331840.13,0.0,26080.53,212835940.77
2022-06-07,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,57795785.39
2022-06-07,True,T02,0.0,0.0,0.0,0.0,0.0,-1539.39,0.0,57298.84,-0.0,55759.45,48806782.49
2022-06-07,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61505.31,-0.0,-61505.31,28239943.44
2022-06-07,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59405.17,0.0,-59405.17,10755973.58
2022-06-07,True,T05,0.0,-328615.47,0.0,0.0,0.0,488090.65,0.0,24368.81,0.0,183843.98,46909982.64
2022-06-07,True,T06,0.0,0.0,0.0,0.0,0.0,-65523.71,0.0,-31523.22,-0.0,-97046.94,12867129.71
2022-06-07,True,T07,0.0,-389210.56,0.0,603474.73,0.0,51244.41,0.0,-209697.67,-0.0,55810.91,7460343.52
2022-06-08,True,BOOK,3251747.41,1654274.02,0.0,615024.63,0.0,-217552.54,0.0,405132.07,-0.0,5708625.58,218544566.35
2022-06-08,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,57744408.99
2022-06-08,True,T02,0.0,0.0,0.0,0.0,0.0,704.35,0.0,50388.42,0.0,51092.78,48857875.27
2022-06-08,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61505.31,-0.0,-61505.31,28178438.14
2022-06-08,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66408.64,-0.0,-66408.64,10689564.94
2022-06-08,True,T05,0.0,913722.96,0.0,0.0,0.0,-224115.08,0.0,195776.11,-0.0,885383.98,47795366.62
2022-06-08,True,T06,0.0,0.0,0.0,0.0,0.0,29984.49,0.0,-35313.28,0.0,-5328.79,12861800.92
2022-06-08,True,T07,0.0,740551.06,0.0,615024.63,0.0,-24126.3,0.0,373571.17,0.0,1705020.56,9165364.07
2022-06-08,True,T08,3251747.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3251747.41,3251747.41
2022-06-09,True,BOOK,0.0,-511767.82,0.0,1157026.06,0.0,310596.69,0.0,175145.88,0.0,1131000.82,219675567.17
2022-06-09,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,57693032.59
2022-06-09,True,T02,0.0,0.0,0.0,0.0,0.0,-997.84,0.0,57312.13,-0.0,56314.29,48914189.55
2022-06-09,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.15,0.0,2674.15,28181112.28
2022-06-09,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66408.64,-0.0,-66408.64,10623156.29
2022-06-09,True,T05,0.0,-312276.41,0.0,0.0,0.0,315289.61,0.0,-21918.54,0.0,-18905.35,47776461.28
2022-06-09,True,T06,0.0,0.0,0.0,0.0,0.0,-42011.55,0.0,-31045.15,-0.0,-73056.7,12788744.21
2022-06-09,True,T07,0.0,-193761.28,0.0,612543.21,0.0,34746.42,0.0,155110.72,-0.0,608639.07,9774003.15
2022-06-09,True,T08,0.0,-5730.13,0.0,544482.85,0.0,3570.06,0.0,130797.63,-0.0,673120.41,3924867.82
2022-06-10,True,BOOK,0.0,-2630364.35,0.0,1134613.37,0.0,366390.98,0.0,-3274886.95,-0.0,-4404246.95,215271320.22
2022-06-10,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,57641656.19
2022-06-10,True,T02,0.0,0.0,0.0,0.0,0.0,-1156.59,0.0,44178.33,0.0,43021.74,48957211.29
2022-06-10,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.15,0.0,2674.15,28183786.43
2022-06-10,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66408.64,-0.0,-66408.64,10556747.65
2022-06-10,True,T05,0.0,-1722010.03,0.0,0.0,0.0,363420.24,0.0,177164.5,-0.0,-1181425.28,46595035.99
2022-06-10,True,T06,0.0,0.0,0.0,0.0,0.0,-48701.39,0.0,-30996.42,0.0,-79697.82,12709046.4
2022-06-10,True,T07,0.0,-871118.36,0.0,600677.66,0.0,48003.12,0.0,-2204872.1,0.0,-2427309.68,7346693.46
2022-06-10,True,T08,0.0,-37235.96,0.0,533935.7,0.0,4825.6,0.0,-1145250.36,-0.0,-643725.01,3281142.81
2022-06-13,True,BOOK,0.0,-5500654.15,0.0,3252490.59,0.0,846821.32,0.0,56234.4,0.0,-1345107.84,213926212.38
2022-06-13,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154129.2,0.0,-154129.2,57487526.99
2022-06-13,True,T02,0.0,0.0,0.0,0.0,0.0,-56136.13,0.0,197416.95,-0.0,141280.82,49098492.11
2022-06-13,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.44,0.0,8022.44,28191808.86
2022-06-13,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199225.93,0.0,-199225.93,10357521.72
2022-06-13,True,T05,0.0,-3786875.56,0.0,0.0,0.0,896719.9,0.0,-101742.88,0.0,-2991898.55,43603137.44
2022-06-13,True,T06,0.0,0.0,0.0,0.0,0.0,-121600.1,0.0,-93947.54,-0.0,-215547.64,12493498.75
2022-06-13,True,T07,0.0,-1623716.51,0.0,1721906.78,0.0,114980.29,0.0,185194.58,-0.0,398365.14,7745058.6
2022-06-13,True,T08,0.0,-90062.07,0.0,1530583.81,0.0,12857.37,0.0,214645.99,0.0,1668025.09,4949167.9
2022-06-14,True,BOOK,-467305.84,-89229.06,0.0,1086805.76,0.0,-87774.17,0.0,1133527.56,-0.0,1576024.26,215502236.64
2022-06-14,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,0.0,-51376.4,57436150.59
2022-06-14,True,T02,0.0,0.0,0.0,0.0,0.0,5790.86,0.0,65207.0,-0.0,70997.86,49169489.97
2022-06-14,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-14,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66408.64,0.0,-66408.64,10291113.08
2022-06-14,True,T05,0.0,-62881.64,0.0,0.0,0.0,-92500.8,0.0,-71535.27,-0.0,-226917.71,43376219.73
2022-06-14,True,T06,0.0,0.0,0.0,0.0,0.0,12546.45,0.0,-38054.6,-0.0,-25508.16,12467990.6
2022-06-14,True,T07,0.0,-24145.61,0.0,575367.76,0.0,-12080.14,0.0,797648.75,-0.0,1336790.76,9081849.37
2022-06-14,True,T08,-467305.84,-2201.81,0.0,511438.01,0.0,-1530.54,0.0,498046.72,0.0,538446.54,5487614.44
2022-06-15,True,BOOK,0.0,-525093.55,0.0,1085797.06,0.0,446973.21,0.0,-1522335.19,-0.0,-514658.47,214987578.17
2022-06-15,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51376.4,-0.0,-51376.4,57384774.19
2022-06-15,True,T02,0.0,0.0,0.0,0.0,0.0,-29361.89,0.0,63203.13,-0.0,33841.24,49203331.21
2022-06-15,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-15,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24314.84,0.0,-24314.84,10266798.24
2022-06-15,True,T05,0.0,-382608.84,0.0,0.0,0.0,468391.36,0.0,28734.25,-0.0,114516.77,43490736.5
2022-06-15,True,T06,0.0,0.0,0.0,0.0,0.0,-63618.47,0.0,-7281.36,0.0,-70899.82,12397090.78
2022-06-15,True,T07,0.0,-130561.74,0.0,574833.74,0.0,63064.38,0.0,-973516.31,-0.0,-466179.93,8615669.43
2022-06-15,True,T08,0.0,-11922.97,0.0,510963.32,0.0,8497.82,0.0,-557783.67,0.0,-50245.49,5437368.95
2022-06-16,True,BOOK,-228432.67,-5746412.66,0.0,217135.93,0.0,-327277.14,0.0,1869196.19,-0.0,-4215790.35,210771787.82
2022-06-16,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52435.71,0.0,-52435.71,57332338.48
2022-06-16,True,T02,0.0,0.0,0.0,0.0,0.0,19170.6,0.0,63984.84,0.0,83155.44,49286486.65
2022-06-16,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-16,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24816.17,-0.0,-24816.17,10241982.07
2022-06-16,True,T05,-228432.67,-4278373.39,0.0,0.0,0.0,-301640.23,0.0,-79249.38,-0.0,-4887695.66,38603040.84
2022-06-16,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72361.68,0.0,-72361.68,12324729.1
2022-06-16,True,T07,0.0,-1318421.73,0.0,114954.32,0.0,-39374.05,0.0,1245373.47,0.0,2532.0,8618201.43
2022-06-16,True,T08,0.0,-149617.53,0.0,102181.61,0.0,-5433.47,0.0,788700.81,-0.0,735831.43,6173200.38
2022-06-17,True,BOOK,0.0,1070340.57,0.0,215537.06,0.0,-47544.4,0.0,627109.22,-0.0,1865442.46,212637230.27
2022-06-17,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52435.71,-0.0,-52435.71,57279902.77
2022-06-17,True,T02,0.0,0.0,0.0,0.0,0.0,-1260.86,0.0,65952.86,0.0,64692.0,49351178.65
2022-06-17,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-17,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25269.0,0.0,-25269.0,10216713.07
2022-06-17,True,T05,0.0,1562756.28,0.0,0.0,0.0,-45618.7,0.0,-7106.63,0.0,1510030.95,40113071.8
2022-06-17,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72361.68,0.0,-72361.68,12252367.42
2022-06-17,True,T07,0.0,-441121.54,0.0,114107.86,0.0,-2102.48,0.0,407623.98,-0.0,78507.82,8696709.25
2022-06-17,True,T08,0.0,-51294.17,0.0,101429.21,0.0,1437.65,0.0,310705.39,-0.0,362278.07,6535478.44
2022-06-20,True,BOOK,0.0,411703.22,0.0,644529.3,0.0,-65447.15,0.0,-1836880.72,0.0,-846095.35,211791134.92
2022-06-20,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157307.12,-0.0,-157307.12,57122595.65
2022-06-20,True,T02,0.0,0.0,0.0,0.0,0.0,29125.1,0.0,196647.5,-0.0,225772.59,49576951.25
2022-06-20,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-20,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75806.99,-0.0,-75806.99,10140906.08
2022-06-20,True,T05,0.0,636190.7,0.0,0.0,0.0,-31279.92,0.0,61889.0,0.0,666799.77,40779871.57
2022-06-20,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217085.03,-0.0,-217085.03,12035282.4
2022-06-20,True,T07,0.0,-200665.12,0.0,341221.39,0.0,-53017.51,0.0,-1111211.62,0.0,-1023672.86,7673036.4
2022-06-20,True,T08,0.0,-23822.36,0.0,303307.91,0.0,-10274.81,0.0,-534006.46,0.0,-264795.72,6270682.72
2022-06-21,True,BOOK,0.0,-1609578.49,0.0,218718.8,0.0,88039.34,0.0,-1944755.22,-0.0,-3247575.57,208543559.35
2022-06-21,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52435.71,-0.0,-52435.71,57070159.94
2022-06-21,True,T02,0.0,0.0,0.0,0.0,0.0,-41874.5,0.0,66137.23,-0.0,24262.73,49601213.97
2022-06-21,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-21,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25269.0,-0.0,-25269.0,10115637.09
2022-06-21,True,T05,0.0,-2703071.04,0.0,0.0,0.0,39632.39,0.0,-160460.89,-0.0,-2823899.53,37955972.04
2022-06-21,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72361.68,0.0,-72361.68,11962920.72
2022-06-21,True,T07,-0.0,970799.93,0.0,115792.31,0.0,76126.12,0.0,-1220343.02,-0.0,-57624.67,7615411.73
2022-06-21,True,T08,0.0,122692.61,0.0,102926.5,0.0,14155.33,0.0,-480022.16,-0.0,-240247.72,6030435.0
2022-06-22,True,BOOK,-153230.0,10992293.03,0.0,213062.9,0.0,-834108.27,0.0,-8232232.02,0.0,1985785.65,210529344.99
2022-06-22,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52435.71,-0.0,-52435.71,57017724.23
2022-06-22,True,T02,0.0,0.0,0.0,0.0,0.0,-51590.73,0.0,64906.32,0.0,13315.59,49614529.56
2022-06-22,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-22,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25269.0,0.0,-25269.0,10090368.09
2022-06-22,True,T05,0.0,5493517.4,0.0,0.0,0.0,-226131.58,0.0,-2578686.45,0.0,2688699.37,40644671.41
2022-06-22,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72361.68,0.0,-72361.68,11890559.05
2022-06-22,True,T07,0.0,5638601.56,0.0,112798.01,0.0,-572531.01,0.0,-5779991.64,0.0,-601123.08,7014288.64
2022-06-22,True,T08,-153230.0,-139825.93,0.0,100264.9,0.0,16145.05,0.0,211606.13,0.0,34960.15,6065395.15
2022-06-23,True,BOOK,0.0,-408787.52,0.0,215904.2,0.0,-77452.38,0.0,-219010.18,-0.0,-489345.89,210039999.11
2022-06-23,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52435.71,0.0,-52435.71,56965288.52
2022-06-23,True,T02,0.0,0.0,0.0,0.0,0.0,9643.71,0.0,65687.43,-0.0,75331.14,49689860.7
2022-06-23,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-23,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25269.0,0.0,-25269.0,10065099.09
2022-06-23,True,T05,0.0,-870046.84,0.0,0.0,0.0,-9751.09,0.0,-6325.08,-0.0,-886123.02,39758548.39
2022-06-23,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72632.91,0.0,-72632.91,11817926.14
2022-06-23,True,T07,0.0,407711.88,0.0,114302.22,0.0,-16655.22,0.0,-113557.02,-0.0,391801.86,7406090.5
2022-06-23,True,T08,0.0,53547.45,0.0,101601.97,0.0,-60689.78,0.0,-14477.89,-0.0,79981.75,6145376.9
2022-06-24,True,BOOK,0.0,467483.97,0.0,211950.45,0.0,13721.99,0.0,12864.04,0.0,706020.45,210746019.56
2022-06-24,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.78,-0.0,1414.78,56966703.3
2022-06-24,True,T02,0.0,0.0,0.0,0.0,0.0,-1697.12,0.0,65948.51,-0.0,64251.39,49754112.09
2022-06-24,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-24,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25721.82,0.0,-25721.82,10039377.27
2022-06-24,True,T05,0.0,1300345.3,0.0,0.0,0.0,1823.17,0.0,-10573.17,0.0,1291595.3,41050143.69
2022-06-24,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72632.91,0.0,-72632.91,11745293.23
2022-06-24,True,T07,0.0,-734514.03,0.0,112209.06,0.0,2903.86,0.0,-4766.37,0.0,-624167.49,6781923.02
2022-06-24,True,T08,0.0,-98347.29,0.0,99741.39,0.0,10692.08,0.0,59195.02,0.0,71281.19,6216658.09
2022-06-27,True,BOOK,0.0,-77860.09,0.0,640409.9,0.0,312252.57,0.0,2402242.73,-0.0,3277045.11,214023064.67
2022-06-27,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4244.35,0.0,4244.35,56970947.65
2022-06-27,True,T02,0.0,0.0,0.0,0.0,0.0,-38463.55,0.0,196915.46,-0.0,158451.91,49912564.0
2022-06-27,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-27,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77165.46,0.0,-77165.46,9962211.81
2022-06-27,True,T05,0.0,-401434.38,0.0,0.0,0.0,40580.66,0.0,-28855.76,-0.0,-389709.48,40660434.21
2022-06-27,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217898.72,0.0,-217898.72,11527394.51
2022-06-27,True,T07,0.0,284722.19,0.0,339040.54,0.0,67038.62,0.0,1364948.14,-0.0,2055749.48,8837672.5
2022-06-27,True,T08,0.0,38852.1,0.0,301369.37,0.0,243096.84,0.0,1160054.73,-0.0,1743373.04,7960031.13
2022-06-28,True,BOOK,0.0,79150.93,0.0,219008.19,0.0,1129861.62,0.0,-1523830.78,0.0,-95810.03,213927254.65
2022-06-28,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.78,-0.0,1414.78,56972362.43
2022-06-28,True,T02,0.0,0.0,0.0,0.0,0.0,-136740.98,0.0,65481.32,-0.0,-71259.66,49841304.34
2022-06-28,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-28,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25721.82,0.0,-25721.82,9936489.99
2022-06-28,True,T05,0.0,-832038.42,0.0,0.0,0.0,138815.2,0.0,-5708.57,0.0,-698931.79,39961502.42
2022-06-28,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72632.91,0.0,-72632.91,11454761.6
2022-06-28,True,T07,0.0,796521.81,0.0,115945.51,0.0,254198.02,0.0,-909061.24,0.0,257604.11,9095276.61
2022-06-28,True,T08,0.0,114667.54,0.0,103062.68,0.0,873589.38,0.0,-577602.35,0.0,513717.25,8473748.38
2022-06-29,True,BOOK,-153010.0,-373233.72,0.0,215655.41,0.0,-47183.13,0.0,-379321.22,0.0,-737092.66,213190161.99
2022-06-29,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.78,-0.0,1414.78,56973777.22
2022-06-29,True,T02,0.0,0.0,0.0,0.0,0.0,5756.99,0.0,65422.56,0.0,71179.55,49912483.89
2022-06-29,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-29,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25721.82,0.0,-25721.82,9910768.17
2022-06-29,True,T05,0.0,567922.75,0.0,0.0,0.0,-6002.84,0.0,-22175.16,0.0,539744.75,40501247.17
2022-06-29,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72632.91,0.0,-72632.91,11382128.69
2022-06-29,True,T07,0.0,-820847.32,0.0,114170.51,0.0,-10319.09,0.0,-229645.67,0.0,-946641.57,8148635.05
2022-06-29,True,T08,-153010.0,-120309.15,0.0,101484.9,0.0,-36618.18,0.0,-95983.01,0.0,-304435.44,8169312.94
2022-06-30,True,BOOK,0.0,369534.0,0.0,210671.58,0.0,296369.16,0.0,1114034.04,-0.0,1990608.78,215180770.77
2022-06-30,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356.4,0.0,9356.4,56983133.61
2022-06-30,True,T02,0.0,0.0,0.0,0.0,0.0,-25338.76,0.0,65328.45,-0.0,39989.69,49952473.58
2022-06-30,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28191808.86
2022-06-30,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25721.82,0.0,-25721.82,9885046.35
