date,lme_cash_usd_t,usdinr,unit_lme_pnl_inr,unit_fx_pnl_inr,unit_lme_var_garch_inr,unit_lme_var_hist250_inr,unit_lme_var_hist60_inr,unit_lme_var_garch_t_inr,unit_lme_exception_garch,unit_lme_exception_hist250,unit_lme_exception_hist60,unit_lme_exception_garch_t,unit_fx_var_garch_inr,unit_fx_var_hist250_inr,unit_fx_var_hist60_inr,unit_fx_var_garch_t_inr,unit_fx_exception_garch,unit_fx_exception_hist250,unit_fx_exception_hist60,unit_fx_exception_garch_t
2019-10-31,1742.5,70.9275,-283710.0,1400.0,1897929.22,1862941.27,1334506.09,1800726.64,False,False,False,False,373053.32,486458.87,404111.06,357545.91,False,False,False,False
2019-11-01,1766.0,70.7568,1662784.8,-170700.0,1806044.48,1858206.43,1319343.14,1711304.64,False,False,False,False,366841.71,482164.67,403828.34,351610.03,False,False,False,False
2019-11-04,1787.0,70.73,1485330.0,-26800.0,2136344.55,1885838.0,1372780.81,2036463.64,False,False,False,False,365253.65,481178.61,403295.11,343921.59,False,False,False,False
2019-11-05,1813.5,70.6895,1873271.75,-40500.0,2288799.63,1913835.72,1418329.82,2182792.76,False,False,False,False,359048.83,478742.89,402874.89,338093.0,False,False,False,False
2019-11-06,1817.5,70.9518,283807.2,262300.0,2548952.38,1943309.23,1492575.28,2432757.82,False,False,False,False,354190.66,478398.54,392372.85,332910.41,False,False,False,False
2019-11-07,1817.5,70.9118,0.0,-40000.0,2338940.26,1953193.18,1490673.46,2228197.74,False,False,False,False,375771.85,480851.2,395167.7,345089.56,False,False,False,False
2019-11-08,1827.5,71.2815,712815.0,369700.0,2150847.29,1940785.96,1481468.47,2045904.49,False,False,False,False,368134.46,479005.92,393212.28,339363.96,False,False,False,False
2019-11-11,1805.0,71.5429,-1609715.25,261400.0,2091075.95,1962029.11,1504870.19,1989312.79,False,False,True,False,409033.72,482546.42,402915.72,366658.53,False,False,False,False
2019-11-12,1765.5,71.6922,-2831841.9,149300.0,2272387.79,1951638.59,1516346.14,2168007.51,True,True,True,True,419015.01,483582.1,406578.0,374907.16,False,False,False,False
2019-11-13,1768.0,72.0689,180172.25,376700.0,2908407.89,1932599.56,1597249.34,2787123.82,False,False,False,False,412092.1,483664.19,404994.8,372240.27,False,False,False,False
2019-11-14,1756.0,71.9287,-863144.4,-140200.0,2621865.74,1945484.88,1605722.66,2503624.11,False,False,False,False,444759.79,487718.02,409287.17,395323.13,False,False,False,False
2019-11-15,1741.0,71.7446,-1076169.0,-184100.0,2435289.87,1930401.43,1599958.98,2320816.46,False,False,False,False,431331.25,486347.86,408172.45,388911.31,False,False,False,False
2019-11-18,1744.0,71.8073,215421.9,62700.0,2337264.52,1911297.18,1588069.37,2227898.94,False,False,False,False,423755.16,485171.68,405613.15,387588.36,False,False,False,False
2019-11-19,1734.5,71.6778,-680939.1,-129500.0,2156085.44,1912563.3,1589267.76,2052004.97,False,False,False,False,410030.21,485249.47,405082.16,379906.27,False,False,False,False
2019-11-20,1748.0,71.8175,969536.25,139700.0,2049885.78,1899885.66,1584047.27,1950399.55,False,False,False,False,401622.08,480194.35,404110.02,374530.81,False,False,False,False
2019-11-21,1753.0,71.7406,358703.0,-76900.0,2063511.1,1916776.7,1583204.53,1964833.55,False,False,False,False,396942.76,481335.73,401362.25,371563.8,False,False,False,False
2019-11-22,1750.0,71.6866,-215059.8,-54000.0,1953884.88,1920489.31,1579462.8,1859241.46,False,False,False,False,387528.09,480296.29,399938.28,364972.23,False,False,False,False
2019-11-25,1753.0,71.7088,215126.4,22200.0,1836869.29,1915589.3,1576156.79,1746182.2,False,False,False,False,375302.22,479819.31,396955.94,353343.8,False,False,False,False
2019-11-26,1750.5,71.5213,-178803.25,-187500.0,1765982.5,1917706.69,1578781.55,1679027.5,False,False,False,False,367341.5,479580.34,383025.15,347023.25,False,False,False,False
2019-11-27,1770.5,71.3503,1427006.0,-171000.0,1701151.73,1905000.58,1572560.07,1618035.57,False,False,False,False,372055.63,472405.64,370405.91,347965.96,False,False,False,False
2019-11-28,1765.0,71.6124,-393868.2,262100.0,1972334.38,1927900.45,1585489.14,1883685.39,False,False,False,False,373708.76,470981.22,363618.8,347522.63,False,False,False,False
2019-11-29,1785.5,71.6513,1468851.65,38900.0,1883822.82,1902871.71,1558478.36,1797139.6,False,False,False,False,390623.87,465940.56,365704.23,357759.6,False,False,False,False
2019-12-02,1789.5,71.6488,286595.2,-2500.0,2110582.53,1932068.01,1604686.94,2021162.6,False,False,False,False,378142.91,466033.5,365391.37,349660.38,False,False,False,False
2019-12-03,1802.0,71.746,896825.0,97200.0,1984558.6,1932527.27,1605216.78,1897908.22,False,False,False,False,368717.65,466014.28,365289.54,343207.15,False,False,False,False
2019-12-04,1771.0,71.5292,-2217405.2,-216800.0,2001449.95,1945303.09,1626254.58,1914116.94,True,True,True,True,364864.58,464875.41,363206.46,339908.29,False,False,False,False
2019-12-05,1756.0,71.2272,-1068408.0,-302000.0,2457737.57,1916301.12,1641672.71,2355548.92,False,False,False,False,373852.06,463867.01,362002.42,343969.52,False,False,False,False
2019-12-06,1750.5,71.2489,-391868.95,21700.0,2343158.27,1893870.04,1613200.66,2241630.27,False,False,False,False,395538.24,432033.33,348086.26,356743.49,False,False,False,False
2019-12-09,1766.0,71.0673,1101543.15,-181600.0,2154446.54,1888925.6,1608280.92,2058122.62,False,False,False,False,381412.26,429055.07,346042.99,348394.21,False,False,False,False
2019-12-10,1750.0,70.9226,-1134761.6,-144700.0,2165328.61,1898763.29,1634917.3,2068491.84,False,False,False,False,381580.64,428270.15,320086.01,348270.01,False,False,False,False
2019-12-11,1751.5,70.8005,106200.75,-122100.0,2149176.22,1881211.81,1594431.21,2053175.02,False,False,False,False,377530.15,425793.52,318627.56,345624.92,False,False,False,False
2019-12-12,1755.0,70.8768,248068.8,76300.0,1991675.24,1876525.59,1591768.65,1900800.05,False,False,False,False,372061.4,423589.84,295467.65,341947.01,False,False,False,False
2019-12-13,1763.5,70.7544,601412.4,-122400.0,1883978.92,1871980.08,1588153.62,1797658.69,False,False,False,False,365163.11,422451.69,295239.63,337448.02,False,False,False,False
2019-12-16,1763.0,70.9728,-35486.4,218400.0,1836327.26,1878770.66,1597360.4,1753435.05,False,False,False,False,358627.99,407090.85,286928.06,330580.81,False,False,False,False
2019-12-17,1754.0,70.9582,-638623.8,-14600.0,1754950.47,1882307.26,1594732.67,1676381.78,False,False,False,False,369759.06,407822.32,291469.9,336993.23,False,False,False,False
2019-12-18,1758.0,70.9807,283922.8,22500.0,1743164.96,1873240.95,1590577.0,1666996.98,False,False,False,False,360130.05,405237.84,291425.0,330804.14,False,False,False,False
2019-12-19,1765.5,71.0911,533183.25,110400.0,1695578.42,1878192.19,1578374.0,1622419.57,False,False,False,False,352371.56,404084.83,290822.35,325343.12,False,False,False,False
2019-12-20,1770.5,71.1936,355968.0,102500.0,1698560.23,1884228.05,1580849.24,1626646.09,False,False,False,False,350913.49,404871.81,290780.75,323525.75,False,False,False,False
2019-12-23,1771.5,71.2826,71282.6,89000.0,1642744.63,1892648.87,1580154.43,1573678.94,False,False,False,False,344579.17,405379.46,277149.75,315283.78,False,False,False,False
2019-12-24,1790.5,71.2568,1353879.2,-25800.0,1601641.69,1892412.46,1576056.53,1535210.3,False,False,False,False,341957.74,405282.29,265753.72,312581.82,False,False,False,False
2019-12-27,1789.0,71.4041,-107106.15,147300.0,1876189.07,1915524.31,1618089.94,1799557.31,False,False,False,False,336326.43,402817.53,260543.86,307795.09,False,False,False,False
2019-12-30,1791.0,71.3308,142661.6,-73300.0,1774950.28,1916154.65,1614557.53,1702557.51,False,False,False,False,337474.06,399719.49,261458.99,304268.96,False,False,False,False
2019-12-31,1800.0,71.3788,642409.2,48000.0,1703666.9,1901980.2,1614987.71,1634850.92,False,False,False,False,333669.84,399369.62,255185.72,300622.82,False,False,False,False
2020-01-02,1772.0,71.3897,-1998911.6,10900.0,1722384.12,1874652.8,1628340.61,1653042.47,True,True,True,True,329713.99,396221.06,255169.12,296939.96,False,False,False,False
2020-01-03,1758.0,71.7758,-1004861.2,386100.0,2193374.64,1851370.03,1647741.97,2100381.81,False,False,False,False,325352.57,396270.1,254437.09,292816.44,False,False,False,False
2020-01-06,1791.0,71.9292,2373663.6,153400.0,2148931.18,1843581.53,1630681.11,2059545.63,False,False,False,False,384157.3,396630.46,267093.88,329423.85,False,False,False,False
2020-01-07,1794.0,71.8448,215534.4,-84400.0,2682840.62,1898282.31,1740193.54,2568650.54,False,False,False,False,380883.67,396907.24,269250.06,329353.71,False,False,False,False
2020-01-08,1771.5,71.713,-1613542.5,-131800.0,2425295.6,1899307.72,1735859.18,2317570.06,False,False,False,False,370823.3,396538.62,269479.87,324284.76,False,False,False,False
2020-01-09,1771.0,71.2529,-35626.45,-460100.0,2476977.55,1868552.65,1724221.37,2365863.1,False,False,False,False,366127.53,395771.87,270325.51,321911.08,True,True,True,True
2020-01-10,1771.5,70.9508,35475.4,-302100.0,2235079.87,1832276.5,1693125.8,2132120.14,False,False,False,False,430023.53,394912.18,284726.39,363088.44,False,False,True,False
2020-01-13,1766.5,70.8453,-354226.5,-105500.0,2047901.36,1807089.6,1685984.99,1952763.4,False,False,False,False,439349.57,393435.23,283138.08,379892.99,False,False,False,False
2020-01-14,1767.5,70.8309,70830.9,-14400.0,1918055.18,1787755.18,1680242.99,1829447.77,False,False,False,False,421063.05,392997.52,283395.53,371588.17,False,False,False,False
2020-01-15,1778.5,70.7974,778771.4,-33500.0,1808232.18,1770318.36,1644324.93,1726072.09,False,False,False,False,402220.8,392855.03,276843.38,361931.69,False,False,False,False
2020-01-16,1794.0,70.9294,1099405.7,132000.0,1824121.48,1750218.2,1661426.02,1744407.93,False,False,False,False,386401.52,392635.47,276761.16,353120.89,False,False,False,False
2020-01-17,1796.0,71.0809,142161.8,151500.0,1931493.43,1771441.87,1692288.45,1849894.06,False,False,False,False,379988.66,393427.61,272371.87,349652.45,False,False,False,False
2020-01-20,1807.0,71.0726,781798.6,-8300.0,1818688.04,1768230.53,1639815.49,1743001.91,False,False,False,False,375208.25,394279.63,274605.46,342113.87,False,False,False,False
2020-01-21,1810.5,71.1961,249186.35,123500.0,1836352.66,1779292.32,1656495.17,1761592.39,False,False,False,False,363529.24,394157.91,274409.62,334840.11,False,False,False,False
2020-01-22,1807.5,71.1278,-213383.4,-68300.0,1764512.04,1775823.86,1662740.65,1693785.03,False,False,False,False,360060.93,394572.59,274385.35,332183.8,False,False,False,False
2020-01-23,1781.5,71.3159,-1854213.4,188100.0,1698330.64,1767804.78,1657459.6,1631942.49,True,True,True,True,352253.54,394222.72,273517.46,326428.75,False,False,False,False
2020-01-24,1775.5,71.2913,-427747.8,-24600.0,2115644.51,1756843.07,1663899.07,2033321.69,False,False,False,False,358749.71,395671.99,275098.64,329439.01,False,False,False,False
2020-01-27,1755.5,71.4218,-1428436.0,130500.0,1974075.75,1750181.69,1652187.62,1893917.4,False,False,False,False,346237.86,395521.93,274032.97,317493.52,False,False,False,False
2020-01-28,1744.5,71.2899,-784188.9,-131900.0,2105553.27,1735345.09,1658433.08,2018327.57,False,False,False,False,345946.1,396478.61,275526.68,316198.12,False,False,False,False
2020-01-29,1732.5,71.2817,-855380.4,-8200.0,2016532.19,1721960.42,1652242.92,1931964.38,False,False,False,False,344696.16,395908.63,276437.65,313974.86,False,False,False,False
2020-01-30,1722.5,71.6393,-716393.0,357600.0,1965726.19,1711340.45,1612826.59,1882940.71,False,False,False,False,337045.08,395422.27,273994.43,308273.7,False,False,False,False
2020-01-31,1709.5,71.3948,-928132.4,-244500.0,1907287.55,1696790.43,1588770.08,1827129.63,False,False,False,False,382634.33,395337.79,285639.8,334487.96,False,False,False,False
2020-02-03,1694.5,71.393,-1070895.0,-1800.0,1889988.72,1636542.21,1536974.49,1813586.36,False,False,False,False,390113.21,394417.91,289214.71,342647.14,False,False,False,False
2020-02-04,1687.0,71.2455,-534341.25,-147500.0,1920670.12,1624567.07,1539140.9,1843054.89,False,False,False,False,375578.84,394343.65,283704.62,335327.21,False,False,False,False
2020-02-05,1688.0,71.154,71154.0,-91500.0,1824473.29,1607033.58,1533348.08,1750778.43,False,False,False,False,370751.9,393681.84,284714.41,332730.5,False,False,False,False
2020-02-06,1698.0,71.1483,711483.0,-5700.0,1717353.18,1605850.66,1525957.41,1649035.89,False,False,False,False,361820.91,392742.84,273967.41,327537.75,False,False,False,False
2020-02-07,1693.5,71.44,-321480.0,291700.0,1724261.81,1612838.83,1509237.67,1657166.97,False,False,False,False,351404.82,392457.3,268307.92,321162.76,False,False,False,False
2020-02-10,1676.0,71.3241,-1248171.75,-115900.0,1647682.71,1614693.73,1402094.05,1585729.7,False,False,False,False,375138.92,391872.87,274650.83,333092.8,False,False,False,False
2020-02-11,1689.5,71.2728,962182.8,-51300.0,1802880.77,1600632.78,1409766.04,1733941.65,False,False,False,False,367282.75,390976.47,263615.58,328831.59,False,False,False,False
2020-02-12,1707.0,71.3162,1248033.5,43400.0,1846909.05,1613746.96,1424232.52,1775355.19,False,False,False,False,356827.35,388976.97,261998.61,322736.07,False,False,False,False
2020-02-13,1701.5,71.2704,-391987.2,-45800.0,1974263.94,1636662.7,1447404.76,1895928.47,False,False,False,False,348105.3,388732.47,259433.3,317283.45,False,False,False,False
2020-02-14,1704.5,71.4499,214349.7,179500.0,1850353.36,1630322.7,1443527.0,1776714.53,False,False,False,False,340414.11,388497.09,259111.87,311855.8,False,False,False,False
2020-02-17,1678.5,71.3816,-1855921.6,-68300.0,1748423.82,1635686.9,1443534.87,1683366.06,True,True,True,True,343762.85,389887.8,261120.79,308624.4,False,False,False,False
2020-02-18,1681.0,71.5514,178878.5,169800.0,2104810.18,1620333.44,1459753.59,2021292.09,False,False,False,False,337124.0,388342.55,259601.33,303868.18,False,False,False,False
2020-02-19,1686.0,71.5134,357567.0,-38000.0,1947681.19,1614767.2,1464081.85,1869676.32,False,False,False,False,342465.38,389645.38,262206.19,306040.31,False,False,False,False
2020-02-20,1687.0,71.6168,71616.8,103400.0,1834603.92,1604916.95,1468970.95,1761993.88,False,False,False,False,334915.86,389455.78,261941.59,300840.96,False,False,False,False
2020-02-21,1677.0,71.9878,-719878.0,371000.0,1727862.97,1607929.06,1471390.01,1661651.77,False,False,False,False,333011.92,389563.32,263196.86,298737.47,False,False,False,False
2020-02-24,1672.5,71.9417,-323737.65,-46100.0,1718445.81,1604849.13,1477671.09,1654942.7,False,False,False,False,381423.54,392636.01,273183.15,327695.99,False,False,False,False
2020-02-25,1685.0,71.7011,896263.75,-240600.0,1645176.01,1588629.14,1445505.83,1587192.94,False,False,False,False,368522.21,392237.34,270724.88,321508.54,False,False,False,False
2020-02-26,1676.5,71.6501,-609025.85,-51000.0,1708467.74,1597476.44,1461778.4,1647522.76,False,False,False,False,377300.98,389220.86,268863.11,326958.83,False,False,False,False
2020-02-27,1671.0,71.6326,-393979.3,-17500.0,1674634.27,1589458.41,1429041.84,1616053.72,False,False,False,False,364985.16,388964.87,268762.92,320846.73,False,False,False,False
2020-02-28,1663.0,72.2283,-577826.4,595700.0,1617754.4,1570952.16,1425318.72,1563294.85,False,False,False,False,353718.93,388873.75,268722.45,314733.27,False,False,False,False
2020-03-02,1684.5,72.754,1564211.0,525700.0,1596170.83,1576418.75,1424497.43,1545155.98,False,False,False,False,466442.39,395492.57,298529.42,386740.96,False,False,False,False
2020-03-03,1706.0,73.2473,1574816.95,493300.0,1928395.4,1609342.76,1421349.65,1854832.06,False,False,False,False,522030.65,400873.72,317471.57,428174.23,False,False,False,False
2020-03-04,1723.5,73.2607,1282062.25,13400.0,2157759.98,1648819.4,1470592.97,2068429.28,False,False,False,False,556771.93,405770.84,329963.84,458418.19,False,False,False,False
2020-03-05,1715.0,73.4361,-624206.85,175400.0,2211003.05,1670678.54,1508592.04,2116909.92,False,False,False,False,522922.7,405421.11,330002.45,445426.26,False,False,False,False
2020-03-06,1687.0,73.735,-2064580.0,298900.0,2077136.75,1662739.71,1492031.56,1990325.98,False,True,True,True,502254.54,405458.89,330500.35,438967.0,False,False,False,False
2020-03-09,1643.5,74.162,-3226047.0,427000.0,2411959.5,1649412.07,1517530.9,2318178.3,True,True,True,True,504376.12,407593.97,336374.84,457743.64,False,False,False,False
2020-03-10,1689.0,73.8455,3359970.25,-316500.0,3138247.92,1642965.3,1633319.14,3009417.64,False,False,False,False,529399.07,412338.02,349278.14,477860.77,False,False,False,False
2020-03-11,1670.5,73.6781,-1363044.85,-167400.0,3757083.45,1718174.11,1820390.58,3592207.16,False,False,False,False,522668.16,411684.39,353791.77,477090.05,False,False,False,False
2020-03-12,1643.0,74.2598,-2042144.5,581700.0,3405800.53,1700940.04,1814898.69,3238858.62,False,True,True,False,497860.04,408321.03,353738.93,464685.48,False,False,False,False
2020-03-13,1677.0,73.736,2507024.0,-523800.0,3320580.73,1697623.79,1849786.65,3149801.54,False,False,False,False,566144.63,412080.55,374341.38,510896.58,False,True,True,True
2020-03-16,1640.5,74.2202,-2709037.3,484200.0,3547964.2,1729784.6,1945735.92,3385356.44,False,True,True,False,601314.54,409730.73,387860.43,552227.35,False,False,False,False
2020-03-17,1628.0,74.2734,-928417.5,53200.0,3656128.38,1722856.5,1997714.11,3489963.39,False,False,False,False,621772.13,415093.88,403774.98,573046.71,False,False,False,False
2020-03-18,1602.5,74.2048,-1892222.4,-68600.0,3240619.76,1700607.58,1990611.68,3061998.7,False,True,False,False,578067.32,414429.06,403478.53,548407.69,False,False,False,False
2020-03-19,1581.0,75.1227,-1615138.05,917900.0,3131853.22,1676358.39,1996523.57,2958880.59,False,False,False,False,539416.45,411476.6,402729.36,524956.13,False,False,False,False
2020-03-20,1580.5,75.1518,-37575.9,29100.0,3000656.96,1681037.63,2022941.66,2829677.19,False,False,False,False,717779.98,427444.04,451987.54,651862.64,False,False,False,False
2020-03-23,1536.0,76.162,-3389209.0,1010200.0,2633009.41,1680602.51,2005127.0,2465562.49,True,True,True,True,665752.79,427582.99,452167.96,625089.86,False,False,False,False
2020-03-24,1532.5,75.955,-265842.5,-207000.0,3401727.3,1661129.14,2098334.45,3267086.69,False,False,False,False,833879.44,444928.4,505478.86,754182.55,False,False,False,False
2020-03-25,1507.5,76.3822,-1909555.0,427200.0,2961368.62,1653021.08,2088441.73,2808886.68,False,True,False,False,774323.78,443707.08,505741.4,721233.63,False,False,False,False
2020-03-26,1507.5,75.1612,0.0,-1221000.0,2942367.97,1646878.99,2101135.91,2795068.96,False,False,False,False,755502.22,448064.92,516542.51,715973.89,True,True,True,True
2020-03-27,1506.0,75.4938,-113240.7,332600.0,2548561.02,1618831.26,2032846.73,2396345.37,False,False,False,False,949717.88,458261.81,569646.92,859348.23,False,False,False,False
2020-03-30,1495.0,75.6752,-832427.2,181400.0,2297725.85,1613334.79,2030943.71,2155284.55,False,False,False,False,933563.04,457058.74,570008.3,870645.42,False,False,False,False
2020-03-31,1489.0,75.6649,-453989.4,-10300.0,2151398.13,1607106.64,1978801.9,2020156.23,False,False,False,False,861409.53,456999.3,571649.48,828857.83,False,False,False,False
2020-04-01,1463.5,76.4451,-1949350.05,780200.0,1974587.19,1600530.56,1972532.88,1853545.95,False,True,False,True,788542.8,449091.6,571264.47,783248.8,False,False,False,False
2020-04-02,1448.5,76.4038,-1146057.0,-41300.0,2293960.21,1601230.84,1978681.46,2189693.49,False,False,False,False,860900.9,460891.07,599958.67,836916.3,False,False,False,False
2020-04-03,1452.0,76.2318,266811.3,-172000.0,2209927.52,1588033.31,1972249.21,2108056.38,False,False,False,False,788330.74,458434.99,590536.37,790778.91,False,False,False,False
2020-04-06,1424.5,76.0875,-2092406.25,-144300.0,2004330.76,1587847.39,1973368.41,1907751.68,True,True,True,True,725032.17,456383.69,586314.97,744063.63,False,False,False,False
2020-04-07,1455.5,75.5645,2342499.5,-523000.0,2350418.61,1569690.61,1980742.71,2256784.13,False,False,False,False,672611.88,455282.05,585511.87,707647.03,False,True,False,False
2020-04-08,1421.5,76.2331,-2591925.4,668600.0,2752921.45,1611519.22,2071830.19,2649956.4,False,True,True,False,685360.09,454919.39,591917.25,709728.36,False,False,False,False
2020-04-09,1428.5,76.3113,534179.1,78200.0,3048619.55,1609818.53,2107727.65,2935147.26,False,False,False,False,744288.01,463729.03,613897.91,747766.2,False,False,False,False
2020-04-14,1456.0,76.1598,2094394.5,-151500.0,2741301.56,1620363.23,2113804.1,2627742.66,False,False,False,False,689892.0,463252.01,614010.68,712964.55,False,False,False,False
2020-04-15,1469.5,76.5055,1032824.25,345700.0,2921162.61,1662651.24,2196441.38,2803605.08,False,False,False,False,643018.67,462320.57,612662.94,679514.53,False,False,False,False
2020-04-16,1476.0,76.8782,499708.3,372700.0,2725298.01,1689109.78,2232989.83,2601091.73,False,False,False,False,630776.43,465534.6,619823.34,668434.36,False,False,False,False
2020-04-17,1482.5,76.4793,497115.45,-398900.0,2471264.56,1705614.87,2255819.02,2344824.22,False,False,False,False,625744.21,469400.65,627235.17,661779.48,False,False,False,False
2020-04-20,1451.5,76.5594,-2373341.4,80100.0,2233934.49,1701960.7,2256124.96,2109481.8,True,True,True,True,618417.58,467933.68,629481.35,651397.84,False,False,False,False
2020-04-21,1443.5,76.9364,-615491.2,377000.0,2628227.35,1685899.41,2240859.77,2523390.18,False,False,False,False,577370.6,467895.47,628906.42,621553.75,False,False,False,False
2020-04-22,1461.5,76.5331,1377595.8,-403300.0,2379633.57,1686026.98,2241861.35,2269424.64,False,False,False,False,582115.48,469207.01,637053.32,619962.91,False,False,False,False
2020-04-23,1473.5,76.0676,912811.2,-465500.0,2379700.09,1699524.85,2261069.87,2272174.04,False,False,False,False,586203.11,467621.67,638753.28,616126.44,False,False,False,False
2020-04-24,1473.0,76.2648,-38132.4,197200.0,2244673.85,1702654.82,2269186.77,2137712.41,False,False,False,False,603252.53,466814.44,641776.98,621457.47,False,False,False,False
2020-04-27,1472.5,76.133,-38066.5,-131800.0,2038516.97,1705897.22,2268343.42,1939508.4,False,False,False,False,573194.61,467632.34,644802.76,600813.78,False,False,False,False
2020-04-28,1465.0,75.8683,-569012.25,-264700.0,1862845.23,1688360.6,2259470.65,1769536.63,False,False,False,False,539362.99,467025.14,639196.12,575047.71,False,False,False,False
2020-04-29,1464.0,75.6516,-75651.6,-216700.0,1760516.54,1667141.13,2236249.34,1675259.5,False,False,False,False,525273.85,465590.09,637063.88,560242.8,False,False,False,False
2020-04-30,1460.5,75.0375,-262631.25,-614100.0,1638443.95,1657663.55,2218737.06,1560139.29,False,False,False,False,506541.01,464624.16,636903.87,542664.34,True,True,False,True
2020-05-01,1440.0,75.0375,-1538268.75,0.0,1542688.85,1637077.76,2193744.17,1472205.17,False,False,False,True,585115.13,464896.85,644103.0,586233.45,False,False,False,False
2020-05-04,1437.0,75.6598,-226979.4,622300.0,1825969.47,1621450.86,2187093.61,1763611.38,False,False,False,False,545503.57,463772.77,643777.41,559610.55,False,False,False,False
2020-05-05,1438.5,75.7572,113635.8,97400.0,1704329.61,1631281.09,2196935.68,1641230.34,False,False,False,False,621756.68,470975.44,662538.67,609580.88,False,False,False,False
2020-05-06,1443.0,75.8596,341368.2,102400.0,1598069.39,1635100.51,2201336.05,1536823.72,False,False,False,False,582012.6,471690.46,660442.61,583850.2,False,False,False,False
2020-05-07,1450.0,75.8309,530816.3,-28700.0,1537945.08,1642814.5,2199183.56,1479932.59,False,False,False,False,547385.43,468247.61,661176.06,560122.11,False,False,False,False
2020-05-11,1454.5,75.8463,341308.35,15400.0,1513695.44,1642269.18,2203957.63,1459007.89,False,False,False,False,513598.42,467771.52,660852.45,534947.06,False,False,False,False
2020-05-12,1443.0,75.1455,-864173.25,-700800.0,1472070.13,1646846.27,2199228.37,1420493.54,False,False,False,False,484151.41,467835.28,660922.03,512225.81,True,True,True,True
2020-05-13,1439.0,75.2943,-301177.2,148800.0,1527863.59,1610469.71,2168121.1,1479064.3,False,False,False,False,595507.49,467864.5,671281.6,579828.55,False,False,False,False
2020-05-14,1433.5,75.6042,-415823.1,309900.0,1468048.67,1600765.32,2166954.57,1420613.56,False,False,False,False,562945.15,468696.9,672151.94,558951.01,False,False,False,False
2020-05-15,1432.5,75.9293,-75929.3,325100.0,1439754.31,1597342.83,2140309.9,1394073.12,False,False,False,False,556387.16,467689.81,677958.35,554626.24,False,False,False,False
2020-05-18,1441.5,75.8341,682506.9,-95200.0,1373530.92,1598039.56,2147799.19,1331024.09,False,False,False,False,555355.77,470905.59,683306.37,556196.69,False,False,False,False
2020-05-19,1464.0,75.6653,1702469.25,-168800.0,1429962.61,1602928.75,2162375.04,1388014.41,False,False,False,False,524614.06,470418.72,682695.03,533889.43,False,False,False,False
2020-05-20,1454.0,75.6192,-756192.0,-46100.0,1883012.27,1633446.15,2221275.6,1831182.05,False,False,False,False,502616.95,468855.64,681720.6,516353.06,False,False,False,False
2020-05-21,1487.0,75.5041,2491635.3,-115100.0,1805496.04,1617105.42,2206196.27,1750300.18,False,False,False,False,476326.78,466385.85,676305.13,495722.54,False,False,False,False
2020-05-22,1473.0,75.868,-1062152.0,363900.0,2521732.89,1670236.72,2314615.05,2448508.91,False,False,False,False,456309.29,465779.57,675639.17,478366.86,False,False,False,False
2020-05-26,1486.0,75.5599,982278.7,-308100.0,2383670.25,1666002.73,2308030.07,2308132.18,False,False,False,False,477347.88,468924.88,681165.45,486104.06,False,False,False,False
2020-05-27,1504.0,75.7392,1363305.6,179300.0,2264183.52,1676189.41,2325264.21,2182373.23,False,False,False,False,481028.22,468057.17,681438.34,485036.92,False,False,False,False
2020-05-28,1500.5,75.7657,-265179.95,26500.0,2304357.3,1706480.81,2375595.91,2218865.63,False,False,False,False,467832.15,469148.0,684106.93,473993.1,False,False,False,False
2020-05-29,1515.0,75.5231,1095084.95,-242600.0,2078017.91,1703245.54,2368732.35,1990812.56,False,False,False,False,445591.58,466506.64,671273.45,456157.36,False,False,False,False
2020-06-01,1511.5,75.511,-264288.5,-12100.0,2069205.17,1716092.71,2374968.66,1984988.88,False,False,False,False,442924.09,465694.58,660943.49,449305.85,False,False,False,False
2020-06-02,1499.5,75.2094,-902512.8,-301600.0,1893677.18,1709273.26,2349745.4,1811132.44,False,False,False,False,423125.16,465545.9,651898.9,432675.6,False,False,False,False
2020-06-03,1526.0,75.4918,2000532.7,282400.0,1851551.96,1684199.88,2316757.35,1774864.81,False,False,False,False,435614.68,464651.17,652426.99,436958.16,False,False,False,False
2020-06-04,1535.0,75.4951,679455.9,3300.0,2297628.26,1731923.42,2401998.47,2222731.2,False,False,False,False,445099.63,466561.86,656508.67,441365.86,False,False,False,False
2020-06-05,1553.5,75.5781,1398194.85,83000.0,2143878.53,1741470.46,2386464.42,2064251.43,False,False,False,False,425044.37,466433.66,653300.38,425376.48,False,False,False,False
2020-06-08,1569.5,75.5348,1208556.8,-43300.0,2230449.35,1754245.29,2347584.04,2150475.34,False,False,False,False,409234.16,466748.61,647659.86,410308.92,False,False,False,False
2020-06-09,1565.5,75.5344,-302137.6,-400.0,2230205.3,1775785.69,2283140.22,2148343.88,False,False,False,False,394165.92,466276.59,643709.12,396672.07,False,False,False,False
2020-06-10,1613.5,75.5191,3624916.8,-15300.0,2033958.18,1771442.03,2261362.74,1951911.73,False,False,False,False,380691.82,465756.17,642675.63,383864.9,False,False,False,False
2020-06-11,1582.0,75.8345,-2388786.75,315400.0,3316655.41,1860259.31,2419942.45,3226277.21,False,True,False,False,369151.5,464692.5,630056.11,372097.17,False,False,False,False
2020-06-12,1560.0,75.8913,-1669608.6,56800.0,3354234.1,1843438.43,2378406.1,3249399.45,False,False,False,False,399184.8,467418.97,625942.61,389814.55,False,False,False,False
