date,scope,trade_id,in_window,buyer_id,supplier_id,mtm_inr,cum_pnl_inr,cash_balance_inr,mcx_im_inr,lme_delta_inr_per_usd_t,lme_delta_mt,lme_delta_usd,lme_delta_physical_mt,lme_delta_mcx_mt,hedge_ratio_lme_frac,mcx_lots_open,mcx_basis_delta_inr_per_inr_kg,fx_delta_usd,fx_delta_physical_usd,fx_delta_forwards_usd,fx_delta_mcx_usd,hedge_ratio_fx_frac,customs_fx_delta_usd,freight_delta_inr_per_usd_t_jea_nsa,freight_delta_inr_per_usd_t_usec_mun,freight_open_mt_jea_nsa,freight_open_mt_usec_mun,freight_open_boxes,grade_delta_inr_per_0p01_zorba,grade_delta_inr_per_0p01_taint_tabor,grade_delta_inr_per_0p01_tense,grade_exposure_mt_zorba,grade_exposure_mt_taint_tabor,grade_exposure_mt_tense,spread_delta_inr_per_usd_t,inr_rate_delta_inr_per_bp,usd_rate_delta_inr_per_bp,wc_rate_delta_inr_per_bp,lme_fx_cross_inr,phys_purchased_mt,phys_sold_mt,unsold_mt,purchase_priced_frac,sale_priced_frac,buyer_receivable_inr,buyer_presettlement_inr,supplier_exposure_inr,days_past_due
2022-07-06,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-06,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,-90306942.59,50323745.92,139139999.38,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-8422.09,-1175079.71,1166657.62,0.0,0.992833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,1.11,38.12,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-06,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-06,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9730715.43,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-06,trade,T05,True,BUY_MUN_01,SUP_USEC_01,9462638.84,34302166.48,-34463206.97,0.0,41331.71,522.3168,1231622.92,522.3168,0.0,-0.0,0,480900.0,1298911.21,-2570916.35,3869827.56,0.0,1.505233,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.06,2.06,-9.44,5.22,2100.0,2100.0,0.0,1.0,0.75,0.0,307965205.14,8156455.47,0
2022-07-06,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10873698.34,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-06,trade,T07,True,,SUP_USEC_02,239035513.67,-39099415.35,-301563125.78,25028760.5,-1952.28,-24.6713,-58175.01,1316.6911,-1341.3624,1.018737,-247,-1235000.0,-112655.19,3050277.46,0.0,-3162932.65,-0.0,-29607.56,0.0,0.0,0.0,0.0,0,0.0,0.0,3671547.93,0.0,0.0,1890.0,-104191.74,468.92,-2075.18,-82.62,-0.6,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-06,trade,T08,True,,SUP_USEC_02,210032312.72,-32536060.71,-242336196.29,0.0,5892.57,74.4655,175589.7,74.4655,0.0,-0.0,0,0.0,2663545.74,1133445.74,1530100.0,0.0,-1.349954,-11225.15,0.0,0.0,0.0,0.0,0,0.0,0.0,3263598.16,0.0,0.0,1680.0,-80804.23,1782.24,-1812.24,-66.39,0.73,1680.0,0.0,1680.0,0.190476,0.0,0.0,0.0,0.0,0
2022-07-07,book,BOOK,True,BOOK,BOOK,675383038.72,122105950.72,-709038441.02,25670666.9,30339.64,383.1978,926380.59,1724.3656,-1341.1679,0.777775,-247,-994550.0,3251877.35,1458186.77,5035963.95,-3242273.36,-3.45358,-38405.79,0.0,0.0,0.0,0.0,0,0.0,0.0,7098906.48,0.0,0.0,3570.0,-186633.68,2638.82,-3946.06,-194.26,3.44,13150.0,9580.0,3570.0,0.904762,0.734375,302082500.0,310464741.9,0.0,0
2022-07-07,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-07,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,-90307240.9,50361186.95,139139999.38,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-8421.24,-1174961.28,1166540.04,0.0,0.992833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,0.93,38.12,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-07,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-07,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9704993.61,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-07,trade,T05,True,BUY_MUN_01,SUP_USEC_01,7106345.47,36794792.38,-29604940.15,0.0,20674.19,261.1205,631258.81,261.1205,0.0,-0.0,0,240450.0,698540.99,-3170882.92,3869423.9,0.0,1.220299,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.8,3.54,-8.11,2.61,2100.0,2100.0,0.0,1.0,0.875,0.0,310464741.9,0.0,0
2022-07-07,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10801065.43,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-07,trade,T07,True,,SUP_USEC_02,245667711.1,-38968075.78,-308624096.22,25670666.9,-1624.8,-20.5217,-49611.18,1320.6462,-1341.1679,1.015539,-247,-1235000.0,-112089.95,3130183.41,0.0,-3242273.36,-0.0,-27412.88,0.0,0.0,0.0,0.0,0,0.0,0.0,3758244.61,0.0,0.0,1890.0,-104562.03,553.09,-2130.62,-84.55,-0.56,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-07,trade,T08,True,,SUP_USEC_02,210833723.05,-31800379.92,-242336196.29,0.0,11290.26,142.5989,344732.95,142.5989,0.0,-0.0,0,0.0,2673847.56,2673847.56,0.0,0.0,-0.0,-10992.91,0.0,0.0,0.0,0.0,0,0.0,0.0,3340661.87,0.0,0.0,1680.0,-82071.65,1789.84,-1819.91,-66.39,1.39,1680.0,0.0,1680.0,0.238095,0.0,0.0,0.0,0.0,0
2022-07-08,book,BOOK,True,BOOK,BOOK,674268959.13,122524227.03,-707112957.39,25495622.94,15439.89,194.8586,467563.22,1535.8319,-1340.9733,0.873125,-247,-1235000.0,2543324.99,725509.05,5035481.42,-3217665.48,-6.940618,-38770.64,0.0,0.0,0.0,0.0,0,0.0,0.0,7046602.03,0.0,0.0,3570.0,-188324.0,2415.07,-3942.54,-193.73,1.54,13150.0,9580.0,3570.0,0.910714,0.75,612206437.67,0.0,0.0,0
2022-07-08,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-08,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,-90307695.58,50398471.61,139139999.38,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-8420.44,-1174849.95,1166429.51,0.0,0.992833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.74,38.12,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-08,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-08,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9679271.79,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-08,trade,T05,True,BUY_MUN_01,SUP_USEC_01,6764398.56,36444815.63,-29604940.15,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-21204.64,-3890256.55,3869051.91,0.0,0.994549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03,3.08,-8.11,0.0,2100.0,2100.0,0.0,1.0,1.0,310123937.67,0.0,0.0,0
2022-07-08,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10728432.52,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-08,trade,T07,True,,SUP_USEC_02,244455162.36,-38513893.87,-306698612.59,25495622.94,-1261.73,-15.9237,-38208.85,1325.0497,-1340.9733,1.012017,-247,-1235000.0,-104418.99,3113246.49,0.0,-3217665.48,-0.0,-27875.87,0.0,0.0,0.0,0.0,0,0.0,0.0,3730554.01,0.0,0.0,1890.0,-104992.16,623.3,-2120.7,-84.03,-0.52,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-08,trade,T08,True,,SUP_USEC_02,211274593.8,-31425238.72,-242336196.29,0.0,16701.63,210.7823,505772.06,210.7823,0.0,-0.0,0,0.0,2677369.06,2677369.06,0.0,0.0,-0.0,-10894.77,0.0,0.0,0.0,0.0,0,0.0,0.0,3316048.01,0.0,0.0,1680.0,-83331.84,1795.53,-1825.66,-66.39,2.05,1680.0,0.0,1680.0,0.285714,0.0,0.0,0.0,0.0,0
2022-07-11,book,BOOK,True,BOOK,BOOK,827125138.52,125463114.55,-856626293.43,25744351.63,22452.57,282.5477,682917.83,1622.9373,-1340.3896,0.825903,-247,-1235000.0,2579578.81,785300.24,5034000.31,-3239721.74,-6.410287,-37143.21,0.0,0.0,0.0,0.0,0,0.0,0.0,7089948.0,0.0,0.0,3570.0,-193138.93,2670.61,-4002.21,-234.69,2.39,13150.0,9580.0,3570.0,0.916667,0.75,612206437.67,0.0,0.0,0
2022-07-11,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-11,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,-90309429.15,50509956.06,139139999.38,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-8418.07,-1174518.43,1166100.37,0.0,0.992833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.19,38.12,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-11,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-11,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9602106.33,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-11,trade,T05,True,BUY_MUN_01,SUP_USEC_01,153537379.52,36416386.66,-176382260.58,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-21198.33,-3889098.27,3867899.94,0.0,0.994549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66,1.68,-48.32,0.0,2100.0,2100.0,0.0,1.0,1.0,310123937.67,0.0,0.0,0
2022-07-11,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10510533.8,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-11,trade,T07,True,,SUP_USEC_02,248341717.66,-37364185.71,-309434628.19,25744351.63,-285.79,-3.5964,-8692.51,1336.7932,-1340.3896,1.00269,-247,-1235000.0,-87598.45,3152123.3,0.0,-3239721.74,-0.0,-26793.67,0.0,0.0,0.0,0.0,0,0.0,0.0,3753501.88,0.0,0.0,1890.0,-106227.87,851.56,-2152.96,-84.78,-0.39,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-11,trade,T08,True,,SUP_USEC_02,213472970.49,-29424050.66,-242336196.29,0.0,22738.36,286.1441,691610.34,286.1441,0.0,-0.0,0,0.0,2696793.65,2696793.65,0.0,0.0,-0.0,-10349.53,0.0,0.0,0.0,0.0,0,0.0,0.0,3336446.12,0.0,0.0,1680.0,-86911.06,1820.89,-1851.12,-66.39,2.78,1680.0,0.0,1680.0,0.333333,0.0,0.0,0.0,0.0,0
2022-07-12,book,BOOK,True,BOOK,BOOK,913076844.33,126858841.95,-940322924.48,25143118.71,28225.36,354.7579,836519.16,1694.953,-1340.1951,0.790697,-247,-1235000.0,2609162.51,2610123.73,3159218.75,-3160179.97,-1.210371,-38790.54,0.0,0.0,0.0,0.0,0,0.0,0.0,6944446.33,0.0,0.0,3570.0,-194751.08,2730.15,-3962.9,-257.62,3.09,13150.0,9580.0,3570.0,0.922619,0.75,612206437.67,0.0,0.0,0
2022-07-12,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-12,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-8417.34,-1174417.34,1166000.0,0.0,0.992833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-12,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-12,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9576384.51,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-12,trade,T05,True,BUY_MUN_01,SUP_USEC_01,153536396.43,36367562.91,-176382260.58,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-10877.66,-2004096.41,1993218.75,0.0,0.994572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42,1.44,-48.32,0.0,2100.0,2100.0,0.0,1.0,1.0,310123937.67,0.0,0.0,0
2022-07-12,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10437900.89,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-12,trade,T07,True,,SUP_USEC_02,243819297.61,-35958205.47,-302821066.14,25143118.71,43.73,0.5497,1296.08,1340.7447,-1340.1951,0.99959,-247,-1235000.0,-67139.5,3093040.48,0.0,-3160179.97,-0.0,-28411.97,0.0,0.0,0.0,0.0,0,0.0,0.0,3676471.59,0.0,0.0,1890.0,-106672.73,912.53,-2115.15,-82.96,-0.35,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-12,trade,T08,True,,SUP_USEC_02,213638650.29,-29324100.4,-242336196.29,0.0,28181.62,354.2083,835223.08,354.2083,0.0,-0.0,0,0.0,2695597.0,2695597.0,0.0,0.0,-0.0,-10378.56,0.0,0.0,0.0,0.0,0,0.0,0.0,3267974.74,0.0,0.0,1680.0,-88078.34,1819.05,-1849.19,-66.39,3.45,1680.0,0.0,1680.0,0.380952,0.0,0.0,0.0,0.0,0
2022-07-13,book,BOOK,True,BOOK,BOOK,912609123.52,127629472.01,-938637272.56,24989877.63,33967.24,426.7499,999874.94,1766.7504,-1340.0005,0.758455,-247,-1235000.0,2630071.61,3776692.91,1992999.89,-3139621.19,-0.52771,-38987.19,0.0,0.0,0.0,0.0,0,0.0,0.0,6902255.56,0.0,0.0,3570.0,-196130.96,2801.39,-3958.2,-257.16,3.79,13150.0,9580.0,3570.0,0.928571,0.75,612206437.67,0.0,0.0,0
2022-07-13,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-13,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-13,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-13,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9550662.69,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-13,trade,T05,True,BUY_MUN_01,SUP_USEC_01,153536133.63,36319459.43,-176382260.58,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-10876.46,-2003876.36,1992999.89,0.0,0.994572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,1.2,-48.32,0.0,2100.0,2100.0,0.0,1.0,1.0,310123937.67,0.0,0.0,0
2022-07-13,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10365267.98,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-13,trade,T07,True,,SUP_USEC_02,243038195.58,-35289031.69,-301135414.22,24989877.63,362.82,4.5583,10680.07,1344.5588,-1340.0005,0.99661,-247,-1235000.0,-57388.02,3082233.17,0.0,-3139621.19,-0.0,-28695.5,0.0,0.0,0.0,0.0,0,0.0,0.0,3654135.3,0.0,0.0,1890.0,-107020.43,981.37,-2108.31,-82.5,-0.31,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
2022-07-13,trade,T08,True,,SUP_USEC_02,213952294.32,-29076185.92,-242336196.29,0.0,33604.42,422.1916,989194.87,422.1916,0.0,-0.0,0,0.0,2698336.09,2698336.09,0.0,0.0,-0.0,-10291.69,0.0,0.0,0.0,0.0,0,0.0,0.0,3248120.26,0.0,0.0,1680.0,-89110.53,1821.2,-1851.1,-66.39,4.11,1680.0,0.0,1680.0,0.428571,0.0,0.0,0.0,0.0,0
2022-07-14,book,BOOK,True,BOOK,BOOK,914305034.71,129188074.94,-938465348.6,24974248.18,39917.67,498.7515,1161592.18,1838.5574,-1339.8059,0.728727,-247,-1235000.0,2639035.28,3766603.37,1992839.96,-3120408.04,-0.529081,-39267.98,0.0,0.0,0.0,0.0,0,0.0,0.0,6893724.94,0.0,0.0,3570.0,-198467.72,2884.29,-3972.53,-257.11,4.5,13150.0,9580.0,3570.0,0.934524,0.75,612206437.67,0.0,0.0,0
2022-07-14,trade,T01,True,"BUY_MUN_01,BUY_RJK_01",SUP_USEC_01,0.0,57020559.2,63775494.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,2520.0,2520.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-14,trade,T02,True,BUY_JNPT_01,SUP_JEA_01,0.0,50546931.45,48829806.26,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-14,trade,T03,True,BUY_JNPT_01,SUP_JEA_01,0.0,28191808.86,31232264.71,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1200.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2022-07-14,trade,T04,True,BUY_RJK_01,SUP_USEC_02,61582500.0,9524940.87,-94832972.57,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.98,0.0,1260.0,1260.0,0.0,1.0,1.0,61582500.0,0.0,0.0,0
2022-07-14,trade,T05,True,BUY_MUN_01,SUP_USEC_01,153531417.84,36266902.98,-176382260.58,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-10875.59,-2003715.55,1992839.96,0.0,0.994572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.97,-48.32,0.0,2100.0,2100.0,0.0,1.0,1.0,310123937.67,0.0,0.0,0
2022-07-14,trade,T06,True,BUY_JNPT_01,SUP_JEA_01,240500000.0,10292635.07,-267787994.13,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.37,0.0,1300.0,1300.0,0.0,1.0,1.0,240500000.0,0.0,0.0,0
2022-07-14,trade,T07,True,,SUP_USEC_02,243480892.03,-34771718.55,-300963490.25,24974248.18,686.87,8.5821,19987.76,1348.3881,-1339.8059,0.993635,-247,-1235000.0,-49284.19,3071123.85,0.0,-3120408.04,-0.0,-29000.25,0.0,0.0,0.0,0.0,0,0.0,0.0,3649619.09,0.0,0.0,1890.0,-107918.51,1054.12,-2112.32,-82.46,-0.27,1890.0,0.0,1890.0,1.0,0.0,0.0,0.0,0.0,0
